&a / °	I1 / %
-3.434	28.4
-3.440	28.4
-3.445	29.6
-3.450	31.2
-3.456	32.2
-3.461	31.5
-3.466	30.6
-3.472	30.2
-3.477	30.6
-3.482	32.1
-3.488	34.1
-3.493	35.5
-3.498	34.9
-3.504	32.1
-3.509	29.1
-3.514	27.2
-3.520	26.7
-3.525	27.1
-3.530	27.9
-3.536	28.3
-3.541	27.9
-3.546	27.1
-3.552	27.1
-3.557	27.9
-3.562	29.5
-3.568	30.4
-3.573	30.2
-3.578	29.1
-3.584	28.3
-3.589	28.3
-3.594	29.5
-3.600	31.1
-3.605	32.4
-3.610	31.9
-3.616	29.6
-3.621	27.1
-3.626	25.9
-3.632	25.7
-3.637	26.5
-3.642	27.3
-3.647	27.3
-3.653	26.4
-3.658	25.8
-3.663	25.9
-3.669	27.1
-3.674	28.4
-3.679	29.0
-3.685	28.3
-3.690	27.9
-3.695	27.9
-3.701	28.7
-3.706	29.9
-3.711	31.1
-3.717	30.8
-3.722	28.7
-3.727	26.2
-3.733	24.6
-3.738	24.2
-3.743	24.7
-3.749	25.4
-3.754	25.4
-3.759	24.6
-3.765	24.1
-3.770	24.4
-3.775	25.8
-3.781	27.2
-3.786	27.6
-3.791	26.9
-3.797	26.3
-3.802	26.3
-3.807	27.1
-3.813	28.2
-3.818	28.9
-3.823	27.9
-3.829	25.7
-3.834	23.5
-3.839	22.3
-3.844	22.2
-3.850	23.0
-3.855	23.5
-3.860	23.4
-3.866	22.6
-3.871	22.6
-3.876	23.3
-3.882	24.5
-3.887	25.3
-3.892	25.3
-3.898	24.9
-3.903	24.7
-3.908	25.1
-3.914	25.5
-3.919	25.9
-3.924	25.1
-3.930	23.4
-3.935	21.8
-3.940	20.7
-3.946	20.3
-3.951	20.7
-3.956	21.1
-3.962	21.0
-3.967	20.6
-3.972	20.3
-3.978	20.7
-3.983	21.5
-3.988	22.3
-3.994	22.6
-3.999	22.9
-4.004	23.1
-4.009	23.5
-4.015	23.5
-4.020	23.1
-4.025	21.9
-4.031	20.0
-4.036	18.9
-4.041	18.5
-4.047	18.3
-4.052	18.4
-4.057	18.4
-4.063	18.3
-4.068	18.3
-4.073	18.5
-4.079	18.9
-4.084	19.3
-4.089	19.5
-4.095	19.6
-4.100	19.9
-4.105	20.3
-4.111	20.4
-4.116	20.1
-4.121	19.1
-4.127	17.7
-4.132	16.8
-4.137	16.4
-4.143	16.3
-4.148	16.3
-4.153	16.2
-4.158	16.2
-4.164	16.2
-4.169	16.5
-4.174	16.5
-4.180	16.5
-4.185	16.5
-4.190	17.0
-4.196	17.8
-4.201	18.6
-4.206	18.3
-4.212	17.4
-4.217	15.9
-4.222	14.8
-4.228	14.3
-4.233	14.2
-4.238	13.9
-4.244	13.5
-4.249	13.1
-4.254	13.1
-4.260	13.5
-4.265	13.8
-4.270	13.5
-4.275	13.1
-4.281	13.1
-4.286	13.9
-4.291	15.1
-4.297	15.7
-4.302	15.1
-4.307	13.5
-4.313	12.3
-4.318	11.8
-4.323	11.8
-4.329	11.8
-4.334	11.4
-4.339	10.8
-4.345	10.4
-4.350	10.3
-4.355	10.1
-4.361	9.9
-4.366	9.5
-4.371	9.8
-4.377	10.6
-4.382	11.6
-4.387	12.3
-4.392	11.9
-4.398	10.7
-4.403	9.6
-4.408	8.9
-4.414	8.9
-4.419	9.0
-4.424	9.0
-4.430	8.6
-4.435	8.3
-4.440	8.3
-4.446	8.5
-4.451	8.3
-4.456	7.9
-4.462	7.7
-4.467	8.1
-4.472	8.7
-4.478	9.1
-4.483	8.7
-4.488	7.9
-4.493	7.1
-4.499	6.7
-4.504	6.7
-4.509	6.7
-4.515	6.4
-4.520	6.1
-4.525	6.0
-4.531	6.1
-4.536	6.1
-4.541	5.8
-4.547	5.5
-4.552	5.5
-4.557	5.9
-4.563	6.3
-4.568	6.3
-4.573	5.9
-4.578	5.2
-4.584	4.8
-4.589	4.8
-4.594	4.8
-4.600	4.7
-4.605	4.6
-4.610	4.3
-4.616	4.3
-4.621	4.3
-4.626	4.3
-4.632	4.0
-4.637	3.9
-4.642	3.9
-4.648	4.0
-4.653	4.0
-4.658	3.9
-4.663	3.5
-4.669	3.5
-4.674	3.4
-4.679	3.4
-4.685	3.1
-4.690	3.1
-4.695	3.0
-4.701	3.0
-4.706	2.8
-4.711	2.7
-4.717	2.7
-4.722	2.7
-4.727	2.6
-4.733	2.5
-4.738	2.3
-4.743	2.3
-4.748	2.3
-4.754	2.2
-4.759	2.0
-4.764	1.9
-4.770	1.9
-4.775	1.9
-4.780	1.9
-4.786	1.9
-4.791	1.8
-4.796	1.8
-4.802	1.6
-4.807	1.6
-4.812	1.5
-4.818	1.5
-4.823	1.5
-4.828	1.5
-4.833	1.4
-4.839	1.4
-4.844	1.3
-4.849	1.3
-4.855	1.2
-4.860	1.1
-4.865	1.1
-4.871	1.1
-4.876	1.1
-4.881	1.1
-4.887	1.1
-4.892	1.1
-4.897	1.1
-4.902	1.0
-4.908	1.0
-4.913	1.0
-4.918	1.0
-4.924	1.0
-4.929	1.0
-4.934	1.0
-4.940	1.0
-4.945	1.0
-4.950	0.9
-4.956	0.9
-4.961	0.8
-4.966	0.9
-4.971	0.8
-4.977	0.8
-4.982	0.7
-4.987	0.7
-4.993	0.7
-4.998	0.7
-5.003	0.7
-5.009	0.7
-5.014	0.7
-5.019	0.7
-5.025	0.7
-5.030	0.7
-5.035	0.7
-5.040	0.7
-5.046	0.7
-5.051	0.7
-5.056	0.7
-5.062	0.7
-5.067	0.7
-5.072	0.7
-5.078	0.7
-5.083	0.7
-5.088	0.7
-5.094	0.7
-5.099	0.7
-5.104	0.7
-5.109	0.7
-5.115	0.7
-5.120	0.7
-5.125	0.7
-5.131	0.7
-5.136	0.7
-5.141	0.7
-5.147	0.7
-5.152	0.7
-5.157	0.7
-5.162	0.7
-5.168	0.7
-5.173	0.7
-5.178	0.7
-5.184	0.7
-5.189	0.7
-5.194	0.7
-5.200	0.7
-5.205	0.7
-5.210	0.7
-5.216	0.7
-5.221	0.7
-5.226	0.7
-5.231	0.7
-5.237	0.6
-5.242	0.6
-5.247	0.6
-5.253	0.6
-5.258	0.6
-5.263	0.6
-5.269	0.6
-5.274	0.6
-5.279	0.6
-5.284	0.6
-5.290	0.5
-5.295	0.5
-5.300	0.5
-5.306	0.5
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.3
-5.337	0.3
-5.343	0.3
-5.348	0.3
-5.353	0.3
-5.359	0.3
-5.364	0.3
-5.369	0.3
-5.375	0.3
-5.380	0.3
-5.385	0.3
-5.390	0.3
-5.396	0.3
-5.401	0.3
-5.406	0.3
-5.412	0.3
-5.417	0.3
-5.422	0.3
-5.428	0.3
-5.433	0.3
-5.438	0.3
-5.443	0.3
-5.449	0.3
-5.454	0.3
